NUM_ZONA,COD_MUNICIPIO,MUNICIPIO,COD_LOCAL,NOM_LOCAL,DES_ENDERECO,NOM_BAIRRO,NUM_CEP,NUM_SECAO,QTD_APTOS,situacao do local de votação
69,13331,AURORA,1449,E.E.I.F. ANTONIO LANDIM DE MACEDO,PADRE MORORO S/N,PADRE MORORO-SEDE,63360000,90,333,Ativo
69,13331,AURORA,1406,E.E.I.F. PADRE CICERO,SITIO MOCOS  S/N,MOCOS-SITIO,63360000,91,95,Ativo
69,13331,AURORA,1406,E.E.I.F. PADRE CICERO,SITIO MOCOS  S/N,MOCOS-SITIO,63360000,92,0,Ativo
69,13331,AURORA,1724,POSTO DE SAUDE (SOLEDADE),SITIO SOLEDADE,SOLEDADE-SITIO,63360000,93,230,Ativo
69,13331,AURORA,1678,E.E.F.M. LEAO SAMPAIO,DISTRITO SANTA VITORIA  S/N,SANTA VITORIA-DISTRITO,63360000,94,131,Ativo
69,13331,AURORA,1147,E.E.I.F. ROMAO SABIA,RUA PROJETADA  S/N,ARACA-SEDE,63360000,95,0,Ativo
69,13331,AURORA,1376,E.E.I.F. FRANCISCO JOAQUIM DOS SANTOS,SITIO VOLTA S/N,VOLTA-SITIO,63360000,96,0,Ativo
69,13331,AURORA,1694,CAPELA MÃE RAINHA,SITIO MUFUMBO  S/N,MUFUMBO-SITIO,63360000,97,96,Ativo
69,13331,AURORA,1171,ESCOLA ESTADUAL PADRE CICERO,RUA PADRE CICERO S/N,INGAZEIRAS-DISTRITO,63360000,99,0,Ativo
69,13331,AURORA,1368,POSTO DE SAÚDE DA TERRA VERMELHA,SITIO TERRA VERMELHA   S/N,TERRA VERMELHA-SITIO,63360000,100,252,Ativo
69,13331,AURORA,1171,ESCOLA ESTADUAL PADRE CICERO,RUA PADRE CICERO S/N,INGAZEIRAS-DISTRITO,63360000,101,295,Ativo
69,13331,AURORA,1120,E.E.F.P. LEOPOLDINA GONÇALVES QUEZADO,"RUA MARICA LEITE,285",ARACA-SEDE,63360000,102,208,Ativo
69,13331,AURORA,1112,E.E.F.M. JOSE PINTO QUEZADO,"VILA PAULO GONÇALVES, S/N",CENTRO-SEDE,63360000,103,0,Ativo
69,13331,AURORA,1830,POSTO DE SAUDE,DISTRITO SANTA VITORIA  S/N,SANTA VITORIA-DISTRITO,63360000,104,0,Ativo
69,13331,AURORA,1767,E.E.I.F. CANDIDO ANTONIO DO NASCIMENTO,SITIO VARZANTES,VARZANTES-SITIO,63360000,105,336,Ativo
69,13331,AURORA,1600,E.E.I.F. ANTONIO AMANCIO DA CRUZ,VILA TIPI,TIPI-DISTRITO,63360000,107,0,Ativo
69,13331,AURORA,1678,E.E.F.M. LEAO SAMPAIO,DISTRITO SANTA VITORIA  S/N,SANTA VITORIA-DISTRITO,63360000,108,0,Ativo
69,13331,AURORA,1163,UBS DE INGAZEIRAS - BELARMINA ALENCAR DE MADEDO,DISTRITO DE INGAZEIRAS  S/N,INGAZEIRAS-DISTRITO,63360000,109,182,Ativo
69,13331,AURORA,1830,POSTO DE SAUDE,DISTRITO SANTA VITORIA  S/N,SANTA VITORIA-DISTRITO,63360000,111,0,Ativo
69,13331,AURORA,1600,E.E.I.F. ANTONIO AMANCIO DA CRUZ,VILA TIPI,TIPI-DISTRITO,63360000,112,0,Ativo
69,13331,AURORA,1910,UNIDADE BÁSICA DE SAÚDE SÃO BENEDITO,SAO BENEDITO,SAO BENEDITO-SEDE,63360000,113,306,Ativo
69,13331,AURORA,1910,UNIDADE BÁSICA DE SAÚDE SÃO BENEDITO,SAO BENEDITO,SAO BENEDITO-SEDE,63360000,114,304,Ativo
69,13331,AURORA,1090,COLEGIO PAROQUIAL MENINO DEUS,AVENIDA ANTONIO RICARDO N 50                      CENTRO,CENTRO-SEDE,63360000,115,347,Ativo
69,13331,AURORA,2003,ESCOLA FRANCISCO ANDRÉ DE FRANÇA,VILA AGROVILA,SITIO CACHOEIRA,63360000,116,284,Ativo
69,13331,AURORA,1660,E.E.I.F. RAIMUNDO GONCALVES DUARTE,SITIO ARAUJO S/N,ARAUJO-SITIO,63360000,117,0,Bloqueado
69,13331,AURORA,1805,E.E.I.F. VICENTE RODRIGUES DOS SANTOS,SITIO CALUMBI S/N,CALUMBI-SITIO,63360000,118,154,Ativo
69,13331,AURORA,1880,POSTO DE SAÚDE (MONTE ALEGRE),SITIO MONTE ALEGRE,SITIO MONTE ALEGRE,63360000,119,0,Ativo
69,13331,AURORA,1449,E.E.I.F. ANTONIO LANDIM DE MACEDO,PADRE MORORO S/N,PADRE MORORO-SEDE,63360000,120,334,Ativo
69,13331,AURORA,1449,E.E.I.F. ANTONIO LANDIM DE MACEDO,PADRE MORORO S/N,PADRE MORORO-SEDE,63360000,121,336,Ativo
69,13331,AURORA,2003,ESCOLA FRANCISCO ANDRÉ DE FRANÇA,VILA AGROVILA,SITIO CACHOEIRA,63360000,122,29,Ativo
92,13358,BAIXIO,1023,CENTRO EDUCACIONAL ANTONIO ALVES DE FARIAS,"RUA CORONEL FRANCISCO LUIZ, 300",CENTRO - SEDE,63320000,76,194,Ativo
92,13358,BAIXIO,1023,CENTRO EDUCACIONAL ANTONIO ALVES DE FARIAS,"RUA CORONEL FRANCISCO LUIZ, 300",CENTRO - SEDE,63320000,77,193,Ativo
92,13358,BAIXIO,1023,CENTRO EDUCACIONAL ANTONIO ALVES DE FARIAS,"RUA CORONEL FRANCISCO LUIZ, 300",CENTRO - SEDE,63320000,78,190,Ativo
92,13358,BAIXIO,1023,CENTRO EDUCACIONAL ANTONIO ALVES DE FARIAS,"RUA CORONEL FRANCISCO LUIZ, 300",CENTRO - SEDE,63320000,79,194,Ativo
92,13358,BAIXIO,1040,ESCOLA DE 1 GRAU CEL HUMBERTO BEZERRA,"RUA MARIA DA GLORIA, 20",CENTRO - SEDE,63320000,80,191,Ativo
92,13358,BAIXIO,1040,ESCOLA DE 1 GRAU CEL HUMBERTO BEZERRA,"RUA MARIA DA GLORIA, 20",CENTRO - SEDE,63320000,81,192,Ativo
92,13358,BAIXIO,1040,ESCOLA DE 1 GRAU CEL HUMBERTO BEZERRA,"RUA MARIA DA GLORIA, 20",CENTRO - SEDE,63320000,82,195,Ativo
92,13358,BAIXIO,1040,ESCOLA DE 1 GRAU CEL HUMBERTO BEZERRA,"RUA MARIA DA GLORIA, 20",CENTRO - SEDE,63320000,83,192,Ativo
92,13358,BAIXIO,1040,ESCOLA DE 1 GRAU CEL HUMBERTO BEZERRA,"RUA MARIA DA GLORIA, 20",CENTRO - SEDE,63320000,84,194,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,85,306,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,86,309,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,87,308,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,88,305,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,89,304,Ativo
92,13358,BAIXIO,1074,ESCOLA SAO FRANCISCO,SITIO BARROCAO,CENTRO,63320000,90,177,Ativo
92,13358,BAIXIO,1082,ESCOLA MUNICIPAL VICENTE FERREIRA PARNAIBA,SITIO CAMPOS S/N,CAMPOS - SITIO,63320000,91,282,Ativo
92,13358,BAIXIO,1082,ESCOLA MUNICIPAL VICENTE FERREIRA PARNAIBA,SITIO CAMPOS S/N,CAMPOS - SITIO,63320000,92,288,Ativo
92,13358,BAIXIO,1090,ESCOLA MUNICIPAL JOAQUIM FERREIRA,SITIO JUREMA S/N,JUREMA - SITIO,63320000,93,311,Ativo
92,13358,BAIXIO,1090,ESCOLA MUNICIPAL JOAQUIM FERREIRA,SITIO JUREMA S/N,JUREMA - SITIO,63320000,94,309,Ativo
92,13358,BAIXIO,1104,GRUPO MUNICIPAL WILSON GONCALVES,SITIO TIMBAUBA S/N,TIMBAUBA - SITIO,63320000,95,123,Ativo
92,13358,BAIXIO,1147,ASSOCIAÇÃO DOS AGRICULTORES DO SÍTIO XIQUE-XIQUE,SÍTIO XIQUE-XIQUE,XIQUE-XIQUE - SITIO,63380000,96,130,Ativo
92,13358,BAIXIO,1120,GRUPO ESCOLAR RAIMUNDO MATEUS LIMA,SITIO BAIXIO GRANDE S/N,BAIXIO GRANDE - SITIO,63320000,97,269,Ativo
92,13358,BAIXIO,1058,ESCOLA DE 1 GRAU MONS HORACIO TEIXEIRA,RUA MARIA DA GLORIA S/N,CENTRO - SEDE,63320000,138,308,Ativo
6,13382,BANABUIÚ,1015,ESCOLA DE PRIMEIRO GRAU RAIMUNDO FLORENCIO ALMEIDA,SITIO ESTREITO,SITIÁ,63962000,394,244,Ativo
6,13382,BANABUIÚ,1023,CAMARA MUNICIPAL DE BANABUIU,RUA RAIMUNDO DIAS S/N,CENTRO,63960000,395,349,Ativo
6,13382,BANABUIÚ,1031,ESCOLA DE 1 GRAU ABEL FERREIRA LIMA,LAGOA DA SERRA,PEDRAS BRANCAS,63967000,396,288,Ativo
6,13382,BANABUIÚ,1040,SECRETARIA DE ACAO SOCIAL,RUA RAUL URQUID S/N,CENTRO,63960000,397,302,Ativo
6,13382,BANABUIÚ,1040,SECRETARIA DE ACAO SOCIAL,RUA RAUL URQUID S/N,CENTRO,63960000,398,305,Ativo
6,13382,BANABUIÚ,1074,ESCOLA DE 1 GRAU ALBERTINA FERREIRA MAIA,RINARE,RINARÉ,63965000,399,214,Ativo
6,13382,BANABUIÚ,1074,ESCOLA DE 1 GRAU ALBERTINA FERREIRA MAIA,RINARE,RINARÉ,63965000,400,215,Ativo
6,13382,BANABUIÚ,1082,IGREJA DE SANTA LUZIA,SITIO CARAÚBAS,SITIÁ,63962000,401,143,Ativo
6,13382,BANABUIÚ,1104,ESCOLA DE 1 GRAU ERNESTO DE SOUSA NOBRE,JUREMA,PEDRAS BRANCAS,63967000,403,0,Ativo
6,13382,BANABUIÚ,1104,ESCOLA DE 1 GRAU ERNESTO DE SOUSA NOBRE,JUREMA,PEDRAS BRANCAS,63967000,404,344,Ativo
6,13382,BANABUIÚ,1104,ESCOLA DE 1 GRAU ERNESTO DE SOUSA NOBRE,JUREMA,PEDRAS BRANCAS,63967000,405,343,Ativo
6,13382,BANABUIÚ,1112,POSTO DE SAÚDE MARIA DAS DORES,RUA ANA MARIA DA CONCEICAO S/N,ALTO ALEGRE,63960000,406,312,Ativo
6,13382,BANABUIÚ,1112,POSTO DE SAÚDE MARIA DAS DORES,RUA ANA MARIA DA CONCEICAO S/N,ALTO ALEGRE,63960000,407,312,Ativo
6,13382,BANABUIÚ,1112,POSTO DE SAÚDE MARIA DAS DORES,RUA ANA MARIA DA CONCEICAO S/N,ALTO ALEGRE,63960000,408,311,Ativo
6,13382,BANABUIÚ,1112,POSTO DE SAÚDE MARIA DAS DORES,RUA ANA MARIA DA CONCEICAO S/N,ALTO ALEGRE,63960000,409,312,Ativo
6,13382,BANABUIÚ,1120,ESCOLA DE 1 GRAU ANTONIO CORREIA LIMA,GALIZA,LARANJEIRAS,63966000,410,317,Ativo
6,13382,BANABUIÚ,1139,POSTO DE SAÚDE CARLINDA SARAIVA RABELO,BEIRA RIO,SITIÁ,63962000,411,77,Ativo
6,13382,BANABUIÚ,1031,ESCOLA DE 1 GRAU ABEL FERREIRA LIMA,LAGOA DA SERRA,PEDRAS BRANCAS,63967000,412,29,Ativo
6,13382,BANABUIÚ,1155,ESCOLA DE PRIMEIRO GRAU ANGELA COSTA,TANQUINHOS,PEDRAS BRANCAS,63967000,413,232,Ativo
6,13382,BANABUIÚ,1163,ESCOLA DE 1 GRAU BASILIO EMILIANO PINTO,AROEIRAS,RINARÉ,63967000,414,136,Ativo
6,13382,BANABUIÚ,1180,CENTRO EDUCACIONAL MUNICIPAL CELESTINO DE SOUSA,RUA DEMOCRITO PINTO 280,CENTRO,63960000,415,341,Ativo
6,13382,BANABUIÚ,1180,CENTRO EDUCACIONAL MUNICIPAL CELESTINO DE SOUSA,RUA DEMOCRITO PINTO 280,CENTRO,63960000,416,343,Ativo
6,13382,BANABUIÚ,1180,CENTRO EDUCACIONAL MUNICIPAL CELESTINO DE SOUSA,RUA DEMOCRITO PINTO 280,CENTRO,63960000,417,346,Ativo
6,13382,BANABUIÚ,1180,CENTRO EDUCACIONAL MUNICIPAL CELESTINO DE SOUSA,RUA DEMOCRITO PINTO 280,CENTRO,63960000,418,344,Ativo
6,13382,BANABUIÚ,1180,CENTRO EDUCACIONAL MUNICIPAL CELESTINO DE SOUSA,RUA DEMOCRITO PINTO 280,CENTRO,63960000,419,343,Ativo
6,13382,BANABUIÚ,1198,ESCOLA DE 1 GRAU ELIAS FERNANDES LIMA,LAGOA DO MEIO,RINARÉ,63965000,420,345,Ativo
6,13382,BANABUIÚ,1201,ESCOLA DE 1 GRAU ANA DE FONTE BRAGA,MURISSIZINHO,RINARÉ,63965000,421,217,Ativo
6,13382,BANABUIÚ,1201,ESCOLA DE 1 GRAU ANA DE FONTE BRAGA,MURISSIZINHO,RINARÉ,63965000,422,0,Ativo
6,13382,BANABUIÚ,1210,ESCOLA DE 1 GRAU LEOCADIA MARIA DA CONCEICAO,GOVERNO I,RINARÉ,63965000,423,224,Ativo
6,13382,BANABUIÚ,1228,ASSOCIAÇÃO COMUNITÁRIA DOS PRODUTORES RURAIS DA FAZENDA IRACEMA,FAZENDA IRACEMA,PEDRAS BRANCAS,63967000,424,22,Bloqueado
6,13382,BANABUIÚ,1236,ESCOLA DE 1 GRAU JOAO FERREIRA CUNHA,FERROLANDIA,RINARÉ,63960000,425,313,Ativo
6,13382,BANABUIÚ,1236,ESCOLA DE 1 GRAU JOAO FERREIRA CUNHA,FERROLANDIA,RINARÉ,63960000,426,302,Ativo
6,13382,BANABUIÚ,1236,ESCOLA DE 1 GRAU JOAO FERREIRA CUNHA,FERROLANDIA,RINARÉ,63960000,427,202,Ativo
6,13382,BANABUIÚ,1244,ESCOLA DE 1 GRAU JOAO PEREIRA DE CASTRO,RUA BRASILIA,CENTRO,63960000,428,346,Ativo
6,13382,BANABUIÚ,1252,ESCOLA DE PRIMEIRO GRAU JOAO SARAIVA RABELO,CAJAZEIRAS,LARANJEIRAS,63966000,429,9,Bloqueado
6,13382,BANABUIÚ,1260,ESCOLA DE 1 GRAU JOSE ANTONIO DE OLIVEIRA,PEDRAS BRANCAS,PEDRAS BRANCAS,63967000,430,298,Ativo
6,13382,BANABUIÚ,1260,ESCOLA DE 1 GRAU JOSE ANTONIO DE OLIVEIRA,PEDRAS BRANCAS,PEDRAS BRANCAS,63967000,431,294,Ativo
6,13382,BANABUIÚ,1260,ESCOLA DE 1 GRAU JOSE ANTONIO DE OLIVEIRA,PEDRAS BRANCAS,PEDRAS BRANCAS,63967000,432,294,Ativo
6,13382,BANABUIÚ,1279,ESCOLA DE 1 GRAU JOSE LUIS DE LEMOS,SAO GONCALO,LARANJEIRAS,63966000,433,267,Ativo
6,13382,BANABUIÚ,1295,POSTO DE SAUDE DE MOZARLANDIA,MOZARLANDIA,RINARÉ,63965000,434,136,Ativo
6,13382,BANABUIÚ,1309,ESCOLA DE 1 GRAU MARIA PORCIANA DE ALMEIDA,MALACAXETA,RINARÉ,63965000,435,160,Ativo
6,13382,BANABUIÚ,1325,ESCOLA DE 1 GRAU PAULO SARASATE,"RUA DA IGREJA S/N, LARANJEIRAS",LARANJEIRAS,63966000,436,344,Ativo
6,13382,BANABUIÚ,1325,ESCOLA DE 1 GRAU PAULO SARASATE,"RUA DA IGREJA S/N, LARANJEIRAS",LARANJEIRAS,63966000,437,0,Ativo
6,13382,BANABUIÚ,1333,ESCOLA DE PRIMEIRO GRAU JOSE LOPES PIMENTA,PENHA,LARANJEIRAS,63966000,438,223,Ativo
6,13382,BANABUIÚ,1341,ESCOLA DE 1 GRAU PERGENTINO FERREIRA,BOA AGUA,PEDRAS BRANCAS,63967000,439,292,Ativo
6,13382,BANABUIÚ,1341,ESCOLA DE 1 GRAU PERGENTINO FERREIRA,BOA AGUA,PEDRAS BRANCAS,63967000,440,292,Ativo
6,13382,BANABUIÚ,1350,ESCOLA DE 1 GRAU RAUL URQUID,"RUA DEMÓCRITO PINTO, 280, CENTRO",CENTRO,63960000,441,334,Ativo
6,13382,BANABUIÚ,1350,ESCOLA DE 1 GRAU RAUL URQUID,"RUA DEMÓCRITO PINTO, 280, CENTRO",CENTRO,63960000,442,334,Ativo
6,13382,BANABUIÚ,1350,ESCOLA DE 1 GRAU RAUL URQUID,"RUA DEMÓCRITO PINTO, 280, CENTRO",CENTRO,63960000,443,335,Ativo
6,13382,BANABUIÚ,1350,ESCOLA DE 1 GRAU RAUL URQUID,"RUA DEMÓCRITO PINTO, 280, CENTRO",CENTRO,63960000,444,336,Ativo
6,13382,BANABUIÚ,1368,EEF VANDERLEI DA SILVA AGUIAR,BARRA DO SITIÁ,SITIÁ,63962000,445,0,Ativo
6,13382,BANABUIÚ,1368,EEF VANDERLEI DA SILVA AGUIAR,BARRA DO SITIÁ,SITIÁ,63962000,446,301,Ativo
6,13382,BANABUIÚ,1368,EEF VANDERLEI DA SILVA AGUIAR,BARRA DO SITIÁ,SITIÁ,63962000,447,299,Ativo
6,13382,BANABUIÚ,1368,EEF VANDERLEI DA SILVA AGUIAR,BARRA DO SITIÁ,SITIÁ,63962000,448,300,Ativo
6,13382,BANABUIÚ,1368,EEF VANDERLEI DA SILVA AGUIAR,BARRA DO SITIÁ,SITIÁ,63962000,449,301,Ativo
6,13382,BANABUIÚ,1376,ESCOLA DE PRIMEIRO GRAU TOMAZ POMEU MAGALHAES,VALENCA,LARANJEIRAS,63966000,450,176,Ativo
6,13382,BANABUIÚ,1406,EEMTI JACOB NOBRE DE OLIVEIRA BENEVIDES,RUA ANA ANILDA BATISTA SÁ S/N,ALTO ALEGRE,63960000,452,334,Ativo
6,13382,BANABUIÚ,1406,EEMTI JACOB NOBRE DE OLIVEIRA BENEVIDES,RUA ANA ANILDA BATISTA SÁ S/N,ALTO ALEGRE,63960000,453,335,Ativo
6,13382,BANABUIÚ,1414,CRECHE RECANTO FELIZ,GOVERNO II,RINARÉ,63965000,454,188,Ativo
6,13382,BANABUIÚ,1422,CRECHE AMOR DE DEUS,CASINHAS,SITIÁ,63962000,455,34,Bloqueado
6,13382,BANABUIÚ,1406,EEMTI JACOB NOBRE DE OLIVEIRA BENEVIDES,RUA ANA ANILDA BATISTA SÁ S/N,ALTO ALEGRE,63960000,458,312,Ativo
6,13382,BANABUIÚ,1040,SECRETARIA DE ACAO SOCIAL,RUA RAUL URQUID S/N,CENTRO,63960000,460,236,Ativo
6,13382,BANABUIÚ,1350,ESCOLA DE 1 GRAU RAUL URQUID,"RUA DEMÓCRITO PINTO, 280, CENTRO",CENTRO,63960000,470,339,Ativo
6,13382,BANABUIÚ,1406,EEMTI JACOB NOBRE DE OLIVEIRA BENEVIDES,RUA ANA ANILDA BATISTA SÁ S/N,ALTO ALEGRE,63960000,474,183,Ativo
31,13374,BARBALHA,1627,COLÉGIO DOM BOSCO OBJETIVO (CENTRO),"RUA ADÃO APOLINÁRIO, S/N",CENTRO,63180000,1,187,Ativo
31,13374,BARBALHA,1171,EEF ANTONIO COSTA SAMPAIO (VILA DO ARAJARA),"RODOVIA CE-386, S/N, VILA DO ARAJARA (7.33853 S, 39.39163 W)",VILA ARAJARA,63180000,2,347,Ativo
31,13374,BARBALHA,1104,COLÉGIO NOSSA SENHORA DE FÁTIMA,"RUA DA MATRIZ, 258",CENTRO,63180000,3,268,Ativo
31,13374,BARBALHA,1104,COLÉGIO NOSSA SENHORA DE FÁTIMA,"RUA DA MATRIZ, 258",CENTRO,63180000,4,265,Ativo
31,13374,BARBALHA,1180,EMEIF BOM JESUS (VILA DO CALDAS),"RUA DANIEL CORDEIRO NEVES, S/N - PRAÇA PE.CARLOS",VILA DO CALDAS,63180000,5,349,Ativo
31,13374,BARBALHA,1180,EMEIF BOM JESUS (VILA DO CALDAS),"RUA DANIEL CORDEIRO NEVES, S/N - PRAÇA PE.CARLOS",VILA DO CALDAS,63180000,6,348,Ativo
31,13374,BARBALHA,1171,EEF ANTONIO COSTA SAMPAIO (VILA DO ARAJARA),"RODOVIA CE-386, S/N, VILA DO ARAJARA (7.33853 S, 39.39163 W)",VILA ARAJARA,63180000,7,345,Ativo
31,13374,BARBALHA,1171,EEF ANTONIO COSTA SAMPAIO (VILA DO ARAJARA),"RODOVIA CE-386, S/N, VILA DO ARAJARA (7.33853 S, 39.39163 W)",VILA ARAJARA,63180000,8,346,Ativo
31,13374,BARBALHA,1546,FACULDADE DE MEDICINA DE BARBALHA (UFCA),"RUA DIVINO SALVADOR, 284",ROSÁRIO,63180000,9,339,Ativo
31,13374,BARBALHA,1546,FACULDADE DE MEDICINA DE BARBALHA (UFCA),"RUA DIVINO SALVADOR, 284",ROSÁRIO,63180000,10,343,Ativo
31,13374,BARBALHA,1597,EEF CESAR CALS DE OLIVEIRA (CIROLÂNDIA),"RUA JOSÉ COELHO CORREIA, S/N (7.32321 S, 39.29880 W)",CIROLÂNDIA,63180000,11,346,Ativo
31,13374,BARBALHA,1597,EEF CESAR CALS DE OLIVEIRA (CIROLÂNDIA),"RUA JOSÉ COELHO CORREIA, S/N (7.32321 S, 39.29880 W)",CIROLÂNDIA,63180000,12,342,Ativo
31,13374,BARBALHA,1597,EEF CESAR CALS DE OLIVEIRA (CIROLÂNDIA),"RUA JOSÉ COELHO CORREIA, S/N (7.32321 S, 39.29880 W)",CIROLÂNDIA,63180000,13,341,Ativo
31,13374,BARBALHA,1155,ESCOLA BEM-ME-QUER,"RUA PADRE IBIAPINA, 485",CENTRO,63180000,14,174,Ativo
31,13374,BARBALHA,1155,ESCOLA BEM-ME-QUER,"RUA PADRE IBIAPINA, 485",CENTRO,63180000,15,176,Ativo
31,13374,BARBALHA,1090,EEM ADAUTO BEZERRA,"RUA MAJOR SAMPAIO, 75",CENTRO,63180000,16,346,Ativo
31,13374,BARBALHA,1090,EEM ADAUTO BEZERRA,"RUA MAJOR SAMPAIO, 75",CENTRO,63180000,17,342,Ativo
31,13374,BARBALHA,1090,EEM ADAUTO BEZERRA,"RUA MAJOR SAMPAIO, 75",CENTRO,63180000,18,348,Ativo
31,13374,BARBALHA,1104,COLÉGIO NOSSA SENHORA DE FÁTIMA,"RUA DA MATRIZ, 258",CENTRO,63180000,19,266,Ativo
31,13374,BARBALHA,1104,COLÉGIO NOSSA SENHORA DE FÁTIMA,"RUA DA MATRIZ, 258",CENTRO,63180000,20,266,Ativo
31,13374,BARBALHA,1104,COLÉGIO NOSSA SENHORA DE FÁTIMA,"RUA DA MATRIZ, 258",CENTRO,63180000,21,265,Ativo
31,13374,BARBALHA,1619,COLÉGIO SANTO ANTONIO,"AV LYRIO CALLOU, 55",CENTRO,63180000,22,222,Ativo
31,13374,BARBALHA,1619,COLÉGIO SANTO ANTONIO,"AV LYRIO CALLOU, 55",CENTRO,63180000,23,222,Ativo
31,13374,BARBALHA,1546,FACULDADE DE MEDICINA DE BARBALHA (UFCA),"RUA DIVINO SALVADOR, 284",ROSÁRIO,63180000,24,345,Ativo
31,13374,BARBALHA,1546,FACULDADE DE MEDICINA DE BARBALHA (UFCA),"RUA DIVINO SALVADOR, 284",ROSÁRIO,63180000,25,346,Ativo
31,13374,BARBALHA,1546,FACULDADE DE MEDICINA DE BARBALHA (UFCA),"RUA DIVINO SALVADOR, 284",ROSÁRIO,63180000,26,346,Ativo
31,13374,BARBALHA,1112,ETI JOSEFA ALVES DE SOUSA,"RUA ZUCA SAMPAIO, S/N (EM FRENTE AO HOSPITAL DO CORAÇÃO)",VILA SANTO ANTONIO,63180000,27,343,Ativo
31,13374,BARBALHA,1112,ETI JOSEFA ALVES DE SOUSA,"RUA ZUCA SAMPAIO, S/N (EM FRENTE AO HOSPITAL DO CORAÇÃO)",VILA SANTO ANTONIO,63180000,28,348,Ativo
31,13374,BARBALHA,1619,COLÉGIO SANTO ANTONIO,"AV LYRIO CALLOU, 55",CENTRO,63180000,29,222,Ativo
31,13374,BARBALHA,1350,EEEP OTÍLIA CORREIA SARAIVA (LICEU DE BARBALHA),"RUA PROJETADA I, S/N (7.29196 S, 39.31251 W)",PARQUE BULANDEIRA,63180000,30,347,Ativo
31,13374,BARBALHA,1163,ETI DR. LYRIO CALLOU,"RUA EDMUNDO DE SA SAMPAIO, 180",CENTRO,63180000,31,271,Ativo
31,13374,BARBALHA,1627,COLÉGIO DOM BOSCO OBJETIVO (CENTRO),"RUA ADÃO APOLINÁRIO, S/N",CENTRO,63180000,32,183,Ativo
31,13374,BARBALHA,1627,COLÉGIO DOM BOSCO OBJETIVO (CENTRO),"RUA ADÃO APOLINÁRIO, S/N",CENTRO,63180000,33,184,Ativo
31,13374,BARBALHA,1163,ETI DR. LYRIO CALLOU,"RUA EDMUNDO DE SA SAMPAIO, 180",CENTRO,63180000,34,269,Ativo
31,13374,BARBALHA,1163,ETI DR. LYRIO CALLOU,"RUA EDMUNDO DE SA SAMPAIO, 180",CENTRO,63180000,35,270,Ativo
31,13374,BARBALHA,1163,ETI DR. LYRIO CALLOU,"RUA EDMUNDO DE SA SAMPAIO, 180",CENTRO,63180000,36,267,Ativo
31,13374,BARBALHA,1163,ETI DR. LYRIO CALLOU,"RUA EDMUNDO DE SA SAMPAIO, 180",CENTRO,63180000,37,272,Ativo
31,13374,BARBALHA,1171,EEF ANTONIO COSTA SAMPAIO (VILA DO ARAJARA),"RODOVIA CE-386, S/N, VILA DO ARAJARA (7.33853 S, 39.39163 W)",VILA ARAJARA,63180000,38,347,Ativo
31,13374,BARBALHA,1171,EEF ANTONIO COSTA SAMPAIO (VILA DO ARAJARA),"RODOVIA CE-386, S/N, VILA DO ARAJARA (7.33853 S, 39.39163 W)",VILA ARAJARA,63180000,39,349,Ativo
31,13374,BARBALHA,1848,CEI DE ARAJARA (SÍTIO BOA ESPERANÇA - DTO ARAJARA),"SÍTIO BOA ESPERANÇA, S/N - DISTRITO DE ARAJARA (7.34129 S, 39.38988 W)",SÍTIO BOA ESPERANÇA (ARAJARA),63180000,40,348,Ativo
31,13374,BARBALHA,1848,CEI DE ARAJARA (SÍTIO BOA ESPERANÇA - DTO ARAJARA),"SÍTIO BOA ESPERANÇA, S/N - DISTRITO DE ARAJARA (7.34129 S, 39.38988 W)",SÍTIO BOA ESPERANÇA (ARAJARA),63180000,41,343,Ativo
31,13374,BARBALHA,1180,EMEIF BOM JESUS (VILA DO CALDAS),"RUA DANIEL CORDEIRO NEVES, S/N - PRAÇA PE.CARLOS",VILA DO CALDAS,63180000,42,346,Ativo
31,13374,BARBALHA,1180,EMEIF BOM JESUS (VILA DO CALDAS),"RUA DANIEL CORDEIRO NEVES, S/N - PRAÇA PE.CARLOS",VILA DO CALDAS,63180000,43,343,Ativo
31,13374,BARBALHA,1198,EEF SENADOR MARTINIANO DE ALENCAR,"LARGO DO ROSARIO, 20, CENTRO",CENTRO,63180000,44,340,Ativo
31,13374,BARBALHA,1724,CEI MARIA ALACOQUE SAMPAIO (ROSÁRIO),"RUA PADRE JATAÍ, 05",ROSÁRIO,63180000,45,320,Ativo
31,13374,BARBALHA,1198,EEF SENADOR MARTINIANO DE ALENCAR,"LARGO DO ROSARIO, 20, CENTRO",CENTRO,63180000,46,338,Ativo
